"","ID.x","DataElem","Theme","QuesID","Response","MaturityVar","PointValue","PtVal_int","ID.y","unite.","VarID","VarID.condnsd","VarName","Field.Question","Drop"
"761",149,"Wildlife Species Habitat Suitability maps","Bioscience",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"762",150,"fish stock status","Bioscience",42,"50 to <75%",1,"3",3,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"763",151,"hatchery release locations","Bioscience",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"764",158,"Land Use","LULC",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"765",162,"Debris Flow Hazard Zone","Hazards",42,"50 to <75%",1,"3",3,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"766",164,"hazards/earthquake hazard","Hazards",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"767",167,"Tsunami inundation zone","Hazards",42,"1 to <25%",1,"1",1,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"768",172,"Hazardous Materials Sites","Preparedness",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"769",174,"precipitation - 24-hour intensity","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"770",177,"Temperature - monthly and annual normals","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"771",178,"temperature - mean first/last 32 deg F dates","Climate",42,"1 to <25%",1,"1",1,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"772",179,"snowfall - monthly & annual","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"773",180,"snow water equivalent","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"774",181,"temperature - historic daily max &min","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"775",183,"soil freeze depth","Climate",42,"75 to <100%",1,"4",4,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"776",184,"temperature ranges","Climate",42,"0%",1,"0",0,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"777",185,"wind flow - monthly","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"778",186,"solar radiation - monthly average","Climate",42,"75 to <100%",1,"4",4,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"779",187,"cloud cover - monthly average","Climate",42,"75 to <100%",1,"4",4,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"780",197,"Emergency Reference Data Stations","Preparedness",42,"0%",1,"0",0,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"781",198,"Evacuation Routes","Preparedness",42,"1 to <25%",1,"1",1,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"782",199,"Monuments/Icons","Preparedness",42,"0%",1,"0",0,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"783",200,"Public Safety Station Locations","Preparedness",42,"50 to <75%",1,"3",3,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"784",207,"Schools","Preparedness",42,"1 to <25%",1,"1",1,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"785",210,"commercial datasets","Climate",42,"25 to <50%",1,"2",2,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"786",211,"fog occurrence in western Oregon","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"787",212,"precipitation - historic monthly","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"788",222,"Emergency Facilities","Preparedness",42,"50 to <75%",1,"3",3,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"789",224,"State Police Operations","Preparedness",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"790",224,"State Police Post Boundaries","Preparedness",42,"0%",1,"0",0,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"791",228,"temperature - historic monthly max & min","Climate",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"792",240,"Elevation Bands","Elevation",42,"50 to <75%",1,"3",3,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"793",243,"Correctional Facilities","Preparedness",42,"25 to <50%",1,"2",2,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"794",254,"Naturally Occurring Hazardous Materials","Hazards",42,"75 to <100%",1,"4",4,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"795",273,"fish passage barriers","Bioscience",42,"50 to <75%",1,"3",3,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"796",278,"stream gages","Hydrography",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"797",3,"Taxlots","Cadastral",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"798",44,"Non-Attainment Areas (National Ambient Air Quality Stds)","Admin Bnds",42,"75 to <100%",1,"4",4,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"799",45,"Oil Spill Geographic Response Areas","Admin Bnds",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"800",50,"Public Safety Response Areas","Preparedness",42,"75 to <100%",1,"4",4,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"801",67,"Urban Growth Boundaries","Admin Bnds",42,"25 to <50%",1,"2",2,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"802",83,"Cities","Preparedness",42,"75 to <100%",1,"4",4,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"803",86,"Historic Sites","LULC",42,"0%",1,"0",0,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"804",89,"Health Care Facilities","Preparedness",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"805",90,"Stadiums","Preparedness",42,"0%",1,"0",0,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"806",91,"dam facilities","Preparedness",42,"25 to <50%",1,"2",2,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"807",92,"Commercial Key Assets","Preparedness",42,"Fully complete",1,"5",5,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"808",94,"Road centerlines","Transportation",42,"50 to <75%",1,"3",3,751,1,166,89,"CmpltnssRes","QID 023 What is the estimated completeness of the resolution of the data element?",0
"809",10,"City & County Comprehensive Plans","Admin Bnds",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"810",101,"Oregon Zoning","Admin Bnds",44,"In progress-full resrcs",1,"4",4,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"811",108,"Military Facilities","Preparedness",44,"In progress-full resrcs",1,"4",4,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"812",11,"City Limits","Admin Bnds",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"813",115,"1-meter DOQs","Imagery",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"814",118,"Digital evelation models","Elevation",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"815",119,"Elevation Contours","Elevation",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"816",121,"Aspect","Elevation",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"817",122,"Nearshore and Estuarine Bathymetry","Elevation",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"818",124,"water bodies","Hydrography",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"819",125,"Water body shorelines","Hydrography",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"820",127,"hydrologic units (1st-6th fields)","Hydrography",44,"In progress-full resrcs",1,"4",4,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"821",128,"water supply & transmission facilities","Utilities",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"822",129,"electric generation & transmission facilities","Utilities",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"823",13,"Vehicle Inspection Areas","Admin Bnds",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"824",139,"Aquatic Habitat","Bioscience",44,"In progress-partial resrcs",1,"3",3,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"825",140,"anadromous fish abundance","Bioscience",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"826",140,"Anadromous Fish Abundance","Bioscience",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"827",141,"Geology","Geoscience",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"828",142,"Soil","Geoscience",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"829",143,"Geomorphology","Geoscience",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"830",145,"anadromous fish habitat distributions","Bioscience",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"831",146,"Wildlife Habitats","Bioscience",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"832",149,"Wildlife Species Habitat Suitability maps","Bioscience",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"833",151,"hatchery release locations","Bioscience",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"834",158,"Land Use","LULC",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"835",162,"Debris Flow Hazard Zone","Hazards",44,"Planned-no resrcs",1,"1",1,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"836",164,"hazards/earthquake hazard","Hazards",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"837",167,"Tsunami inundation zone","Hazards",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"838",172,"Hazardous Materials Sites","Preparedness",44,"In progress-full resrcs",1,"4",4,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"839",174,"precipitation - 24-hour intensity","Climate",44,"In progress-full resrcs",1,"4",4,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"840",177,"Temperature - monthly and annual normals","Climate",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"841",179,"snowfall - monthly & annual","Climate",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"842",180,"snow water equivalent","Climate",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"843",183,"soil freeze depth","Climate",44,"Planned-resrcs avail",1,"2",2,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"844",184,"temperature ranges","Climate",44,"In progress-full resrcs",1,"4",4,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"845",185,"wind flow - monthly","Climate",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"846",186,"solar radiation - monthly average","Climate",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"847",187,"cloud cover - monthly average","Climate",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"848",197,"Emergency Reference Data Stations","Preparedness",44,"Planned-no resrcs",1,"1",1,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"849",199,"Monuments/Icons","Preparedness",44,"In progress-full resrcs",1,"4",4,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"850",200,"Public Safety Station Locations","Preparedness",44,"In progress-partial resrcs",1,"3",3,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"851",207,"Schools","Preparedness",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"852",210,"commercial datasets","Climate",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"853",211,"fog occurrence in western Oregon","Climate",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"854",212,"precipitation - historic monthly","Climate",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"855",222,"Emergency Facilities","Preparedness",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"856",224,"State Police Operations","Preparedness",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"857",240,"Elevation Bands","Elevation",44,"Planned-no resrcs",1,"1",1,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"858",254,"Naturally Occurring Hazardous Materials","Hazards",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"859",273,"fish passage barriers","Bioscience",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"860",278,"stream gages","Hydrography",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"861",3,"Taxlots","Cadastral",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"862",44,"Non-Attainment Areas (National Ambient Air Quality Stds)","Admin Bnds",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"863",45,"Oil Spill Geographic Response Areas","Admin Bnds",44,"In progress-partial resrcs",1,"3",3,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"864",50,"Public Safety Response Areas","Preparedness",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"865",67,"Urban Growth Boundaries","Admin Bnds",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"866",83,"Cities","Preparedness",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"867",89,"Health Care Facilities","Preparedness",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"868",90,"Stadiums","Preparedness",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"869",91,"dam facilities","Preparedness",44,"Desired",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"870",92,"Commercial Key Assets","Preparedness",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"871",94,"Road centerlines","Transportation",44,"Not Applicable",1,"0",0,811,1,175,91,"AccessOSDL","QID 025 Do users have access to the data element via Oregon Spatial Data Library?",0
"872",10,"City & County Comprehensive Plans","Admin Bnds",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"873",101,"Oregon Zoning","Admin Bnds",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"874",108,"Military Facilities","Preparedness",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"875",11,"City Limits","Admin Bnds",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"876",115,"1-meter DOQs","Imagery",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"877",118,"Digital evelation models","Elevation",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"878",119,"Elevation Contours","Elevation",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"879",121,"Aspect","Elevation",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"880",122,"Nearshore and Estuarine Bathymetry","Elevation",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"881",124,"water bodies","Hydrography",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"882",125,"Water body shorelines","Hydrography",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"883",127,"hydrologic units (1st-6th fields)","Hydrography",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"884",128,"water supply & transmission facilities","Utilities",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"885",129,"electric generation & transmission facilities","Utilities",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"886",13,"Vehicle Inspection Areas","Admin Bnds",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"887",139,"Aquatic Habitat","Bioscience",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"888",140,"anadromous fish abundance","Bioscience",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"889",140,"Anadromous Fish Abundance","Bioscience",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"890",141,"Geology","Geoscience",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"891",142,"Soil","Geoscience",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"892",143,"Geomorphology","Geoscience",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"893",145,"anadromous fish habitat distributions","Bioscience",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"894",146,"Wildlife Habitats","Bioscience",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"895",149,"Wildlife Species Habitat Suitability maps","Bioscience",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"896",151,"hatchery release locations","Bioscience",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"897",158,"Land Use","LULC",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"898",162,"Debris Flow Hazard Zone","Hazards",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"899",164,"hazards/earthquake hazard","Hazards",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"900",167,"Tsunami inundation zone","Hazards",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"901",172,"Hazardous Materials Sites","Preparedness",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"902",174,"precipitation - 24-hour intensity","Climate",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"903",177,"Temperature - monthly and annual normals","Climate",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"904",179,"snowfall - monthly & annual","Climate",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"905",180,"snow water equivalent","Climate",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"906",183,"soil freeze depth","Climate",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"907",184,"temperature ranges","Climate",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"908",185,"wind flow - monthly","Climate",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"909",186,"solar radiation - monthly average","Climate",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"910",187,"cloud cover - monthly average","Climate",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"911",197,"Emergency Reference Data Stations","Preparedness",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"912",199,"Monuments/Icons","Preparedness",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"913",200,"Public Safety Station Locations","Preparedness",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"914",207,"Schools","Preparedness",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"915",210,"commercial datasets","Climate",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"916",211,"fog occurrence in western Oregon","Climate",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"917",212,"precipitation - historic monthly","Climate",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"918",222,"Emergency Facilities","Preparedness",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"919",224,"State Police Operations","Preparedness",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"920",240,"Elevation Bands","Elevation",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"921",254,"Naturally Occurring Hazardous Materials","Hazards",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"922",273,"fish passage barriers","Bioscience",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"923",278,"stream gages","Hydrography",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
